lakeid,year4,year_fraction,start_daynum,end_daynum,duration,med_daynum,med_date,trap,size_fraction,mass_flux,particle_mass_mg,particle_mass_conc_mg_per_l,volume_l,ratio_n,ratio_c,ratio_p,flux_n,flux_c,flux_p,flag,comments
TR,1995,1995.381,124,154,30,139,1995-05-19,1,<210,682.59,,,,,,,,,,,
TR,1995,1995.381,124,154,30,139,1995-05-19,2,>210,470.64,,,,,,,,,,,
TR,1995,1995.381,124,154,30,139,1995-05-19,2,<210,683.26,,,,,,,,,,,
TR,1995,1995.459,154,181,27,167.5,1995-06-16,1,<210,107.91,,,,,,,,,,,
TR,1995,1995.459,154,181,27,167.5,1995-06-16,1,>210,249.88,,,,,,,,,,,
TR,1995,1995.459,154,181,27,167.5,1995-06-16,2,<210,337.7,,,,,,,,,,,
TR,1995,1995.459,154,181,27,167.5,1995-06-16,2,>210,408.6,,,,,,,,,,,
TR,1995,1995.533,181,208,27,194.5,1995-07-13,1,>210,187.95,,,,,,,,,,,
TR,1995,1995.533,181,208,27,194.5,1995-07-13,1,<210,672.17,,,,,,,,,,,
TR,1995,1995.533,181,208,27,194.5,1995-07-13,2,>210,214.55,,,,,,,,,,,
TR,1995,1995.533,181,208,27,194.5,1995-07-13,2,<210,702.03,,,,,,,,,,,
TR,1995,1995.61,208,237,29,222.5,1995-08-10,1,>210,78.62,,,,,,,,,,,
TR,1995,1995.61,208,237,29,222.5,1995-08-10,1,<210,491.54,,,,,,,,,,,
TR,1995,1995.61,208,237,29,222.5,1995-08-10,2,>210,102.42,,,,,,,,,,,
TR,1995,1995.61,208,237,29,222.5,1995-08-10,2,<210,362.36,,,,,,,,,,,
TR,1995,1995.688,237,265,28,251,1995-09-08,1,>210,28.67,,,,,,,,,,,
TR,1995,1995.688,237,265,28,251,1995-09-08,1,<210,169.57,,,,,,,,,,,
TR,1995,1995.688,237,265,28,251,1995-09-08,2,>210,100.4,,,,,,,,,,,
TR,1995,1995.688,237,265,28,251,1995-09-08,2,<210,422.73,,,,,,,,,,,
TR,1995,1995.805,265,323,58,294,1995-10-21,1,>210,46.32,,,,,,,,,,,
TR,1995,1995.805,265,323,58,294,1995-10-21,1,<210,185.43,,,,,,,,,,,
TR,1995,1995.805,265,323,58,294,1995-10-21,2,>210,20.24,,,,,,,,,,,
TR,1995,1995.805,265,323,58,294,1995-10-21,2,<210,233,,,,,,,,,,,
TR,1996,1996.415,141,163,22,152,1996-05-31,1,<210,922.32,334.8,1243.23,,,,,,,,,Samples not labelled trap A or B; randomly assigned
TR,1996,1996.415,141,163,22,152,1996-05-31,1,>210,23.27,8.45,31.37,,,,,,,,,Samples not labelled trap A or B; randomly assigned
TR,1996,1996.415,141,163,22,152,1996-05-31,1,CYL,160.16,58.14,9.28,,,,,,,,,Samples not labelled trap A or B; randomly assigned
TR,1996,1996.415,141,163,22,152,1996-05-31,2,<210,986.16,357.98,1325.34,,,,,,,,,Samples not labelled trap A or B; randomly assigned
TR,1996,1996.415,141,163,22,152,1996-05-31,2,>210,24.45,8.87,32.85,,,,,,,,,Samples not labelled trap A or B; randomly assigned
TR,1996,1996.415,141,163,22,152,1996-05-31,2,CYL,193.81,70.35,10.35,,,,,,,,,Samples not labelled trap A or B; randomly assigned
TR,1996,1996.484,163,191,28,177,1996-06-25,1,>210,66.37,30.66,114.03,,,,,,,,,chaoborus present
TR,1996,1996.484,163,191,28,177,1996-06-25,1,<210,326.91,151.03,561.67,,,,,,,,,
TR,1996,1996.484,163,191,28,177,1996-06-25,1,CYL,,,,,,,,,,,,
TR,1996,1996.484,163,191,28,177,1996-06-25,2,>210,54.98,25.4,100.36,,,,,,,,,
TR,1996,1996.484,163,191,28,177,1996-06-25,2,<210,,,,,,,,,,,,
TR,1996,1996.484,163,191,28,177,1996-06-25,2,CYL,,,,,,,,,,,,
TR,1996,1996.557,190,218,28,204,1996-07-22,1,>210,38.9,17.97,66.76,,,,,,,,,Mysid present
TR,1996,1996.557,190,218,28,204,1996-07-22,1,<210,516.38,238.57,886.21,,,,,,,,,
TR,1996,1996.557,190,218,28,204,1996-07-22,1,CYL,112.17,51.82,7.3,,,,,,,,,
TR,1996,1996.557,190,218,28,204,1996-07-22,2,<210,419.74,193.92,728.76,,,,,,,,,
TR,1996,1996.557,190,218,28,204,1996-07-22,2,>210,31.15,14.39,54.09,,,,,,,,,
TR,1996,1996.557,190,218,28,204,1996-07-22,2,CYL,177.77,82.13,12.98,,,,,,,,,
TR,1996,1996.639,218,250,32,234,1996-08-21,1,<210,491.25,259.38,1026.44,,,,,,,,,
TR,1996,1996.639,218,250,32,234,1996-08-21,1,>210,28.37,14.98,59.28,,,,,,,,,
TR,1996,1996.639,218,250,32,234,1996-08-21,1,CYL,109.74,57.94,8.21,,,,,,,,,
TR,1996,1996.639,218,250,32,234,1996-08-21,2,<210,465.39,245.73,912.47,,,,,,,,,
TR,1996,1996.639,218,250,32,234,1996-08-21,2,>210,25.16,13.29,49.34,,,,,,,,,
TR,1996,1996.639,218,250,32,234,1996-08-21,2,CYL,138.82,73.3,10.53,,,,,,,,,
TR,1996,1996.716,250,274,24,262,1996-09-18,1,<210,319.7,126.6,454.74,,,,,,,,,mysid present
TR,1996,1996.716,250,274,24,262,1996-09-18,1,>210,28.53,11.3,40.58,,,,,,,,,mysid present
TR,1996,1996.716,250,274,24,262,1996-09-18,1,CYL,618.68,245,36.25,,,,,,,,,leaky trap; mysid present
TR,1996,1996.716,250,274,24,262,1996-09-18,2,<210,538.82,213.37,844.04,,,,,,,,,mysid present
TR,1996,1996.716,250,274,24,262,1996-09-18,2,>210,35.86,14.2,56.18,,,,,,,,,mysid present
TR,1996,1996.716,250,274,24,262,1996-09-18,2,CYL,230.51,91.28,14.01,,,,,,,,,mysid present
TR,1997,1997.405,135,161,26,148,1997-05-28,1,<210,1144.93,9.55,1122.94,0.437,,,,,,,,
TR,1997,1997.405,135,161,26,148,1997-05-28,1,>210,12.34,2.21,88.8,0.06,,,,,,,,
TR,1997,1997.405,135,161,26,148,1997-05-28,1,CYL,103.43,1.1,7.14,6.214,,,,,,,,
TR,1997,1997.405,135,161,26,148,1997-05-28,2,<210,1128.67,8.26,1007.07,0.481,,,,,,,,
TR,1997,1997.405,135,161,26,148,1997-05-28,2,>210,17.5,2.17,95.13,0.079,,,,,,,,
TR,1997,1997.405,135,161,26,148,1997-05-28,2,CYL,215.43,1.22,13.68,6.756,,,,,,,,
TR,1997,1997.478,161,188,27,174.5,1997-06-23,1,<210,862.92,4.17,515.19,0.746,,,,,,,,
TR,1997,1997.478,161,188,27,174.5,1997-06-23,1,>210,69.84,6.46,419.34,0.074,,,,,,,,
TR,1997,1997.478,161,188,27,174.5,1997-06-23,1,CYL,282.28,0.93,24.19,5.198,,,,,,,,
TR,1997,1997.478,161,188,27,174.5,1997-06-23,2,<210,751.15,4.74,422.95,0.791,,,,,,,,
TR,1997,1997.478,161,188,27,174.5,1997-06-23,2,>210,55.39,3.41,189.67,0.13,,,,,,,,
TR,1997,1997.478,161,188,27,174.5,1997-06-23,2,CYL,99.41,0.57,7.89,5.612,,,,,,,,
TR,1997,1997.547,188,211,23,199.5,1997-07-18,1,<210,597.95,5.66,452.49,0.502,,,,,,,,
TR,1997,1997.547,188,211,23,199.5,1997-07-18,1,>210,32.25,3.78,144.84,0.085,,,,,,,,
TR,1997,1997.547,188,211,23,199.5,1997-07-18,1,CYL,88.47,0.19,5.32,6.307,,,,,,,,
TR,1997,1997.547,188,211,23,199.5,1997-07-18,2,<210,549.58,5.68,477.7,0.437,,,,,,,,
TR,1997,1997.547,188,211,23,199.5,1997-07-18,2,>210,57.94,4.67,240.59,0.091,,,,,,,,
TR,1997,1997.547,188,211,23,199.5,1997-07-18,2,CYL,118.5,0.29,6.5,6.916,,,,,,,,
TR,1997,1997.615,211,238,27,224.5,1997-08-12,1,<210,540.37,7.03,717.33,0.336,,,,,,,,
TR,1997,1997.615,211,238,27,224.5,1997-08-12,1,>210,50.54,3.46,371.57,0.061,,,,,,,,
TR,1997,1997.615,211,238,27,224.5,1997-08-12,1,CYL,123.05,0.47,9.53,5.753,,,,,,,,
TR,1997,1997.69,238,266,28,252,1997-09-09,1,<210,454.75,3.81,635.11,0.331,,,,,,,,
TR,1997,1997.69,238,266,28,252,1997-09-09,1,>210,56.87,2.98,391.54,0.067,,,,,,,,
TR,1997,1997.69,238,266,28,252,1997-09-09,1,CYL,125.58,0.45,9.09,6.384,,,,,,,,
TR,1997,1997.77,266,296,30,281,1997-10-08,1,<210,967.53,12.3,1366.41,0.351,,,,,,,,
TR,1997,1997.77,266,296,30,281,1997-10-08,1,>210,43.12,3.51,509.37,0.042,,,,,,,,
TR,1997,1997.77,266,296,30,281,1997-10-08,1,CYL,124.86,0.29,8.53,7.244,,,,,,,,
TR,1997,1997.837,296,315,19,305.5,1997-11-01,1,<210,1944.08,7.8,1949.05,0.313,,,,,,,,
TR,1997,1997.837,296,315,19,305.5,1997-11-01,1,>210,115.95,10.46,902,0.04,,,,,,,,
TR,1997,1997.837,296,315,19,305.5,1997-11-01,1,CYL,132.1,0.23,7.2,5.754,,,,,,,,
TR,1998,1998.345,111,141,30,126,1998-05-06,1,<210,375.31,,641.18,,,,,,,,,
TR,1998,1998.345,111,141,30,126,1998-05-06,2,<210,44.73,,82.6,,,,,,,,,
TR,1998,1998.345,111,141,30,126,1998-05-06,1,>210,97.47,,1382.17,,,,,,,,,
TR,1998,1998.345,111,141,30,126,1998-05-06,2,>210,8.97,,196.85,,,,,,,,,
TR,1998,1998.345,111,141,30,126,1998-05-06,1,CYL,481.97,,37.37,,,,,,,,,
TR,1998,1998.345,111,141,30,126,1998-05-06,2,CYL,,,,,,,,,,,D,sample not delivered
TR,1998,1998.499,167,197,30,182,1998-07-01,1,<210,287.44,,496.05,,,,,,,,,
TR,1998,1998.499,167,197,30,182,1998-07-01,1,>210,53.5,,453.18,,,,,,,,,
TR,1998,1998.499,167,197,30,182,1998-07-01,1,CYL,80,,6.23,,,,,,,,,
TR,1998,1998.578,197,225,28,211,1998-07-30,1,<210,679.85,,1123.23,,,,,,,,,
TR,1998,1998.578,197,225,28,211,1998-07-30,1,>210,69.37,,423.69,,,,,,,,,
TR,1998,1998.578,197,225,28,211,1998-07-30,1,CYL,134.86,,10.49,,,,,,,,,
TR,1998,1998.826,286,317,31,301.5,1998-10-28,1,<210,43.5,,82.03,,,,,,,,,
TR,1998,1998.826,286,317,31,301.5,1998-10-28,2,<210,1672.56,,2422.58,,,,,,,,,
TR,1998,1998.826,286,317,31,301.5,1998-10-28,1,>210,28.5,,106.12,,,,,,,,,
TR,1998,1998.826,286,317,31,301.5,1998-10-28,2,>210,51.16,,882.36,,,,,,,,,
TR,1998,1998.826,286,317,31,301.5,1998-10-28,1,CYL,140.72,,16.47,,,,,,,,,
TR,1998,1998.826,286,317,31,301.5,1998-10-28,2,CYL,236.53,,18.1,,,,,,,,,
TR,1999,1999.411,130,159,40,150,1999-05-30,1,,,,,,,,,,,,C,TRAP LOST
TR,1999,1999.504,137,239,94,184,1999-07-03,3,<210,1243.45,,6550,,,,,,,,J,OLD TRAP RECOVERED LATE
TR,1999,1999.505,137,239,95,184.5,1999-07-03,3,>210,20.73,,538.1,,,,,,,,J,OLD TRAP RECOVERED LATE
TR,1999,1999.507,137,239,96,185,1999-07-04,3,CYL,2420.83,,716.05,,,,,,,,J,OLD TRAP RECOVERED LATE
TR,1999,1999.51,159,180,54,186,1999-07-05,1,<210,51.88,,69.61,,,,,,,,,
TR,1999,1999.511,159,180,55,186.5,1999-07-05,1,>210,64.55,,1036.22,,,,,,,,,
TR,1999,1999.512,159,180,56,187,1999-07-06,1,CYL,151.99,,8.48,,,,,,,,,
TR,1999,1999.514,159,180,57,187.5,1999-07-06,2,<210,679,,515.61,,,,,,,,,
TR,1999,1999.515,159,180,58,188,1999-07-07,2,>210,370.17,,1733.45,,,,,,,,,
TR,1999,1999.516,159,180,59,188.5,1999-07-07,2,CYL,103.6,,5.83,,,,,,,,,
TR,1999,1999.592,180,208,72,216,1999-08-04,1,<210,72.98,,116.88,,,,,,,,,
TR,1999,1999.593,180,208,73,216.5,1999-08-04,1,>210,8.91,,127.5,,,,,,,,,
TR,1999,1999.595,180,208,74,217,1999-08-05,1,CYL,88.14,,7.57,,,,,,,,,
TR,1999,1999.596,180,208,75,217.5,1999-08-05,2,<210,392.97,,626.17,,,,,,,,,
TR,1999,1999.597,180,208,76,218,1999-08-06,2,>210,71.5,,406.85,,,,,,,,,
TR,1999,1999.599,180,208,77,218.5,1999-08-06,2,CYL,321.06,,21.68,,,,,,,,,
TR,1999,1999.69,208,239,88,252,1999-09-09,1,<210,503.03,,842.5,,,,,,,,,
TR,1999,1999.692,208,239,89,252.5,1999-09-09,1,>210,33.54,,233.06,,,,,,,,,
TR,1999,1999.693,208,239,90,253,1999-09-10,1,CYL,152.93,,11.98,,,,,,,,,
TR,1999,1999.695,208,239,91,253.5,1999-09-10,2,<210,754.1,,1213.93,,,,,,,,,
TR,1999,1999.696,208,239,92,254,1999-09-11,2,>210,44.4,,412.69,,,,,,,,,
TR,1999,1999.697,208,239,93,254.5,1999-09-11,2,CYL,135.49,,11.97,,,,,,,,,
TR,1999,1999.801,239,267,107,292.5,1999-10-19,1,<210,25.63,,43.66,,,,,,,,,
TR,1999,1999.803,239,267,108,293,1999-10-20,1,>210,4.65,,67.75,,,,,,,,,
TR,1999,1999.804,239,267,109,293.5,1999-10-20,1,CYL,57.66,,5.38,,,,,,,,,
TR,1999,1999.805,239,267,110,294,1999-10-21,2,<210,513.52,,761.57,,,,,,,,,
TR,1999,1999.807,239,267,111,294.5,1999-10-21,2,>210,50.25,,340.11,,,,,,,,,
TR,1999,1999.808,239,267,112,295,1999-10-22,2,CYL,237.67,,19.12,,,,,,,,,
TR,1999,1999.9,267,291,123,328.5,1999-11-24,1,<210,692.21,,878.54,,,,,,,,,
TR,1999,1999.901,267,291,124,329,1999-11-25,1,>210,234.2,,998.8,,,,,,,,,
TR,1999,1999.903,267,291,125,329.5,1999-11-25,1,CYL,145.38,,10.39,,,,,,,,,
TR,1999,1999.904,267,291,126,330,1999-11-26,2,<210,548.54,,773.85,,,,,,,,,
TR,1999,1999.905,267,291,127,330.5,1999-11-26,2,>210,85.72,,651.35,,,,,,,,,
TR,1999,1999.907,267,291,128,331,1999-11-27,2,CYL,181.42,,14.92,,,,,,,,,
TR,1999,1999.985,291,312,137,359.5,1999-12-25,1,<210,2261.65,,2817.14,,,,,,,,,
TR,1999,1999.986,291,312,138,360,1999-12-26,1,>210,127.66,,1288.84,,,,,,,,,
TR,1999,1999.988,291,312,139,360.5,1999-12-26,1,CYL,1557.85,,99.81,,,,,,,,,
TR,1999,1999.989,291,312,140,361,1999-12-27,2,<210,878.99,,1185.64,,,,,,,,,
TR,1999,1999.99,291,312,141,361.5,1999-12-27,2,>210,44.03,,596.67,,,,,,,,,
TR,1999,1999.992,291,312,142,362,1999-12-28,2,CYL,3741.64,,211.25,,,,,,,,,
TR,2000,2000.346,101,152,51,126.5,2000-05-05,1,<210,111.4,2.83,318.2,0.303,,,,,,,,
TR,2000,2000.346,101,152,51,126.5,2000-05-05,1,>210,280.76,14.5,1510.21,0.161,,,,,,,,
TR,2000,2000.346,101,152,51,126.5,2000-05-05,1,CYL,1055.6,2.88,147.04,6.213,,,,,,,,
TR,2000,2000.346,101,152,51,126.5,2000-05-05,2,<210,180.28,4.86,528.37,0.295,,,,,,,,
TR,2000,2000.346,101,152,51,126.5,2000-05-05,2,>210,160.51,9.25,1217.5,0.114,,,,,,,,
TR,2000,2000.346,101,152,51,126.5,2000-05-05,2,CYL,1011.75,3.62,134.46,6.512,,,,,,,,
TR,2000,2000.412,130,159,41,150.5,1999-05-30,2,,,,,,,,,,,,C,TRAP LOST
TR,2000,2000.455,152,181,29,166.5,2000-06-14,2,>210,477.41,11.47,1061.67,0.221,,,,,,,,
TR,2000,2000.455,152,181,29,166.5,2000-06-14,2,CYL,99.37,0.36,7.73,6.325,,,,,,,J,
TR,2000,2000.455,152,181,29,166.5,2000-06-14,1,<210,257.98,5.52,434.65,0.292,,,,,,,,
TR,2000,2000.455,152,181,29,166.5,2000-06-14,1,>210,190,6.49,772.14,0.121,,,,,,,,
TR,2000,2000.455,152,181,29,166.5,2000-06-14,1,CYL,137.49,0.43,10.7,6.325,,,,,,,J,
TR,2000,2000.455,152,181,29,166.5,2000-06-14,2,<210,545.12,14.15,901.15,0.298,,,,,,,,
TR,2000,2000.531,181,208,27,194.5,2000-07-12,1,<210,722.11,21.64,1138.95,0.291,,,,,,,,
TR,2000,2000.531,181,208,27,194.5,2000-07-12,1,>210,49.48,4.73,422.14,0.054,,,,,,,,
TR,2000,2000.531,181,208,27,194.5,2000-07-12,1,CYL,136.37,0.41,9.88,6.325,,,,,,,J,
TR,2000,2000.531,181,208,27,194.5,2000-07-12,2,,,,,,,,,,,,C,
TR,2000,2000.605,208,235,27,221.5,2000-08-08,1,CYL,371.94,0.24,34.35,4.962,,,,,,,,
TR,2000,2000.605,208,235,27,221.5,2000-08-08,2,<210,598.95,7.84,1017.92,0.27,,,,,,,,
TR,2000,2000.605,208,235,27,221.5,2000-08-08,2,>210,40.87,2.15,233.8,0.08,,,,,,,,
TR,2000,2000.605,208,235,27,221.5,2000-08-08,2,CYL,194.19,0.24,15,5.932,,,,,,,,
TR,2000,2000.605,208,235,27,221.5,2000-08-08,1,<210,599.09,5.74,973.39,0.282,,,,,,,,
TR,2000,2000.605,208,235,27,221.5,2000-08-08,1,>210,53.72,4.3,355.21,0.069,,,,,,,,
TR,2000,2000.68,235,263,28,249,2000-09-05,1,<210,1121.12,5.23,1867.86,0.285,,,,,,,,
TR,2000,2000.68,235,263,28,249,2000-09-05,1,>210,76.32,2.33,347.01,0.105,,,,,,,,
TR,2000,2000.68,235,263,28,249,2000-09-05,1,CYL,185.93,0.46,14.11,6.261,,,,,,,,
TR,2000,2000.68,235,263,28,249,2000-09-05,2,<210,677.1,9.04,1188.95,0.271,,,,,,,,
TR,2000,2000.68,235,263,28,249,2000-09-05,2,>210,31.89,4.2,388.52,0.039,,,,,,,,
TR,2000,2000.68,235,263,28,249,2000-09-05,2,CYL,167.9,0.57,12.17,6.555,,,,,,,,
TR,2000,2000.758,263,292,29,277.5,2000-10-03,1,<210,368.91,2.32,644.72,0.282,,,,,,,,
TR,2000,2000.758,263,292,29,277.5,2000-10-03,1,>210,25.72,3.07,547.86,0.023,,,,,,,,
TR,2000,2000.758,263,292,29,277.5,2000-10-03,1,CYL,280.2,1.19,22.8,6.048,,,,,,,,
TR,2000,2000.758,263,292,29,277.5,2000-10-03,2,<210,845.56,5.03,1478.24,0.282,,,,,,,,
TR,2000,2000.758,263,292,29,277.5,2000-10-03,2,>210,78.82,7.31,769.68,0.05,,,,,,,,
TR,2000,2000.758,263,292,29,277.5,2000-10-03,2,CYL,84.29,0.46,6.15,6.741,,,,,,,,
TR,2000,2000.846,292,327,35,309.5,2000-11-04,1,<210,2306.12,17.5,4487.95,0.305,,,,,,,,
TR,2000,2000.846,292,327,35,309.5,2000-11-04,1,>210,223.03,16.78,1950.93,0.068,,,,,,,,
TR,2000,2000.846,292,327,35,309.5,2000-11-04,1,CYL,115,1.21,10.98,6.222,,,,,,,,
TR,2000,2000.846,292,327,35,309.5,2000-11-04,2,<210,1022.28,12.35,2421.96,0.251,,,,,,,,
TR,2000,2000.846,292,327,35,309.5,2000-11-04,2,>210,156.59,13.54,966.79,0.096,,,,,,,,
TR,2000,2000.846,292,327,35,309.5,2000-11-04,2,CYL,1614.88,8.37,146.86,6.531,,,,,,,,
TR,2001,2001.373,122,150,28,136,2001-05-16,1,<210,1498.4,,2243.09,,,,,,,,,
TR,2001,2001.373,122,150,28,136,2001-05-16,1,>210,533.45,,1556.29,,,,,,,,,
TR,2001,2001.373,122,150,28,136,2001-05-16,1,CYL,244.57,,19.04,,,,,,,,,
TR,2001,2001.373,122,150,28,136,2001-05-16,2,<210,800,,1266.88,,,,,,,,,
TR,2001,2001.373,122,150,28,136,2001-05-16,2,>210,352.61,,1260.03,,,,,,,,,
TR,2001,2001.373,122,150,28,136,2001-05-16,2,CYL,683.31,,47.84,,,,,,,,,
TR,2001,2001.451,150,179,29,164.5,2001-06-13,1,<210,114.83,,207.78,,,,,,,,,
TR,2001,2001.451,150,179,29,164.5,2001-06-13,1,>210,775.48,,1729.64,,,,,,,,,
TR,2001,2001.451,150,179,29,164.5,2001-06-13,1,CYL,194.99,,15.94,,,,,,,,,
TR,2001,2001.451,150,179,29,164.5,2001-06-13,2,<210,292.67,,493.33,,,,,,,,,
TR,2001,2001.451,150,179,29,164.5,2001-06-13,2,>210,18.53,,184.5,,,,,,,,,
TR,2001,2001.451,150,179,29,164.5,2001-06-13,2,CYL,113,,10.55,,,,,,,,,
TR,2001,2001.527,178,207,29,192.5,2001-07-11,1,<210,1254.55,,1805.43,,,,,,,,J,
TR,2001,2001.527,178,207,29,192.5,2001-07-11,1,>210,1111.97,,2139.47,,,,,,,,J,
TR,2001,2001.527,178,207,29,192.5,2001-07-11,1,CYL,639.86,,48.84,,,,,,,,J,
TR,2001,2001.527,178,207,29,192.5,2001-07-11,2,<210,855.64,,1530.16,,,,,,,,,
TR,2001,2001.527,178,207,29,192.5,2001-07-11,2,>210,86.43,,542.42,,,,,,,,,
TR,2001,2001.527,178,207,29,192.5,2001-07-11,2,CYL,92.53,,6.99,,,,,,,,,
TR,2001,2001.604,207,234,27,220.5,2001-08-08,1,<210,448.8,,731.31,,,,,,,,,
TR,2001,2001.604,207,234,27,220.5,2001-08-08,1,>210,47.18,,206.91,,,,,,,,,
TR,2001,2001.604,207,234,27,220.5,2001-08-08,1,CYL,133.69,,8.56,,,,,,,,,
TR,2001,2001.604,207,234,27,220.5,2001-08-08,2,<210,538.96,,827.67,,,,,,,,,
TR,2001,2001.604,207,234,27,220.5,2001-08-08,2,>210,58.61,,230.45,,,,,,,,,
TR,2001,2001.604,207,234,27,220.5,2001-08-08,2,CYL,119.45,,8.14,,,,,,,,,
TR,2001,2001.681,234,263,29,248.5,2001-09-05,1,<210,608.03,,993.04,,,,,,,,,
TR,2001,2001.681,234,263,29,248.5,2001-09-05,1,>210,47.15,,305.1,,,,,,,,,
TR,2001,2001.681,234,263,29,248.5,2001-09-05,1,CYL,88.53,,7.49,,,,,,,,,
TR,2001,2001.681,234,263,29,248.5,2001-09-05,2,<210,126.5,,212.12,,,,,,,,,
TR,2001,2001.681,234,263,29,248.5,2001-09-05,2,>210,57.4,,565.48,,,,,,,,,
TR,2001,2001.681,234,263,29,248.5,2001-09-05,2,CYL,65.34,,5.98,,,,,,,,,
TR,2001,2001.759,263,291,28,277,2001-10-04,1,<210,166.56,,283.17,,,,,,,,,
TR,2001,2001.759,263,291,28,277,2001-10-04,1,>210,9.81,,76.58,,,,,,,,,
TR,2001,2001.759,263,291,28,277,2001-10-04,1,CYL,133.61,,10.07,,,,,,,,,
TR,2001,2001.759,263,291,28,277,2001-10-04,2,,,,,,,,,,,,C,
TR,2001,2001.834,291,318,27,304.5,2001-10-31,1,<210,87.07,,160.73,,,,,,,,,
TR,2001,2001.834,291,318,27,304.5,2001-10-31,1,>210,292.1,,569.03,,,,,,,,,
TR,2001,2001.834,291,318,27,304.5,2001-10-31,1,CYL,46.6,,2.85,,,,,,,,,
TR,2001,2001.834,291,318,27,304.5,2001-10-31,2,,,,,,,,,,,,C,
TR,2002,2002.362,116,148,32,132,2002-05-12,1,<210,1729.94,,2994.08,,,,,,,,A,
TR,2002,2002.362,116,148,32,132,2002-05-12,1,>210,179.47,,1236.97,,,,,,,,,
TR,2002,2002.362,116,148,32,132,2002-05-12,1,CYL,1243.77,,99.27,,,,,,,,,
TR,2002,2002.363,116,149,33,133,2002-05-12,2,<210,1943.41,,3288.37,,,,,,,,,
TR,2002,2002.363,116,149,33,133,2002-05-12,2,>210,1180.21,,4973.11,,,,,,,,A,
TR,2002,2002.363,116,149,33,133,2002-05-12,2,CYL,480.29,,39.53,,,,,,,,,
TR,2002,2002.436,148,170,22,159,2002-06-08,1,<210,397.02,,596.06,,,,,,,,,
TR,2002,2002.436,148,170,22,159,2002-06-08,1,>210,1822.96,,4751.44,,,,,,,,,
TR,2002,2002.436,148,170,22,159,2002-06-08,1,CYL,731.73,,40.15,,,,,,,,,
TR,2002,2002.437,149,170,21,160,2002-06-08,2,<210,205.93,,278.93,,,,,,,,,
TR,2002,2002.437,149,170,21,160,2002-06-08,2,>210,2623.33,,6719.62,,,,,,,,,
TR,2002,2002.437,149,170,21,160,2002-06-08,2,CYL,258.92,,13.56,,,,,,,,,
TR,2002,2002.501,170,196,26,183,2002-07-02,1,<210,365.75,,576.56,,,,,,,,,
TR,2002,2002.501,170,196,26,183,2002-07-02,1,>210,776.35,,1969.66,,,,,,,,,
TR,2002,2002.501,170,196,26,183,2002-07-02,1,CYL,117.81,,7.64,,,,,,,,,
TR,2002,2002.501,170,196,26,183,2002-07-02,2,<210,304.06,,480.25,,,,,,,,J,
TR,2002,2002.501,170,196,26,183,2002-07-02,2,>210,697.83,,2465.78,,,,,,,,J,
TR,2002,2002.501,170,196,26,183,2002-07-02,2,CYL,112.95,,7.32,,,,,,,,J,
TR,2002,2002.577,196,225,29,211,2002-07-29,1,<210,633.49,,1289.7,,,,,,,,J,
TR,2002,2002.577,196,225,29,211,2002-07-29,1,>210,45.51,,246.55,,,,,,,,J,
TR,2002,2002.577,196,225,29,211,2002-07-29,1,CYL,103.57,,7.49,,,,,,,,J,
TR,2002,2002.577,196,225,29,211,2002-07-29,2,<210,758.88,,1371.83,,,,,,,,J,
TR,2002,2002.577,196,225,29,211,2002-07-29,2,>210,44.16,,251.43,,,,,,,,J,
TR,2002,2002.577,196,225,29,211,2002-07-29,2,CYL,71.92,,5.2,,,,,,,,J,
TR,2002,2002.656,225,254,29,240,2002-08-27,1,<210,726.59,,1309.72,,,,,,,,,
TR,2002,2002.656,225,254,29,240,2002-08-27,1,>210,33.61,,408.49,,,,,,,,,
TR,2002,2002.656,225,254,29,240,2002-08-27,1,CYL,140.87,,10.19,,,,,,,,,
TR,2002,2002.656,225,254,29,240,2002-08-27,2,<210,690.23,,1290.87,,,,,,,,,
TR,2002,2002.656,225,254,29,240,2002-08-27,2,>210,25.64,,269.61,,,,,,,,,
TR,2002,2002.656,225,254,29,240,2002-08-27,2,CYL,117.37,,8.49,,,,,,,,,
TR,2002,2002.733,254,281,27,268,2002-09-24,1,<210,936.06,,1437.57,,,,,,,,,
TR,2002,2002.733,254,281,27,268,2002-09-24,1,>210,60.03,,618.93,,,,,,,,,
TR,2002,2002.733,254,281,27,268,2002-09-24,1,CYL,106.53,,7.17,,,,,,,,,
TR,2002,2002.733,254,281,27,268,2002-09-24,2,<210,847.45,,1409.81,,,,,,,,,
TR,2002,2002.733,254,281,27,268,2002-09-24,2,>210,60.46,,374.4,,,,,,,,,
TR,2002,2002.733,254,281,27,268,2002-09-24,2,CYL,91.16,,6.14,,,,,,,,,
TR,2002,2002.819,281,317,36,299,2002-10-26,1,<210,1594.94,,3009.95,,,,,,,,,
TR,2002,2002.819,281,317,36,299,2002-10-26,1,>210,622.22,,1524.02,,,,,,,,,
TR,2002,2002.819,281,317,36,299,2002-10-26,1,CYL,289.64,,26.01,,,,,,,,,
TR,2002,2002.819,281,317,36,299,2002-10-26,2,<210,1857.55,,3487.08,,,,,,,,,
TR,2002,2002.819,281,317,36,299,2002-10-26,2,>210,438.12,,1149.14,,,,,,,,,
TR,2002,2002.819,281,317,36,299,2002-10-26,2,CYL,160.89,,14.45,,,,,,,,,
TR,2003,2003.37,121,149,28,135,2003-05-15,1,<210,1220.9,,1975.49,,,,,,,,,
